Station, StationDesc, DateTime, Sample_Date, Sample_Time, RoundedDepth_m,Salinity_ppt,Temp_C,DO_mgL,pH,Turbidity_ntu,Chl_ugL
XFG4618, Harris Creek MD DNR Profiler, 2016-06-07 23:02:00.0, 06/07/2016, 23:02:00,2,12.24,26.03,7.15,,5.2, 2.8
XFG4618, Harris Creek MD DNR Profiler, 2016-06-07 23:03:00.0, 06/07/2016, 23:03:00,1.5,12.24,26.02,7.15,,5.7, 2.8
XFG4618, Harris Creek MD DNR Profiler, 2016-06-07 23:05:00.0, 06/07/2016, 23:05:00,1,12.24,26.01,7.18,,5.9, 3.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-07 23:07:00.0, 06/07/2016, 23:07:00,0.5,12.24,26.03,7.15,,5.6, 3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 00:02:00.0, 06/08/2016, 00:02:00,2,12.31,26.04,7.16,,5.2, 3.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 00:03:00.0, 06/08/2016, 00:03:00,1.5,12.31,26.05,7.21,,5.1, 3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 00:05:00.0, 06/08/2016, 00:05:00,1,12.31,26.05,7.19,,5, 2.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 00:07:00.0, 06/08/2016, 00:07:00,0.5,12.3,26.05,7.18,,5.2, 2.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 01:02:00.0, 06/08/2016, 01:02:00,2,12.3,25.93,7.06,,5, 1.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 01:03:00.0, 06/08/2016, 01:03:00,1.5,12.3,25.91,7.09,,4.9, 2.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 01:05:00.0, 06/08/2016, 01:05:00,1,12.3,25.91,7.09,,5.2, 3.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 01:07:00.0, 06/08/2016, 01:07:00,0.5,12.31,25.91,7.1,,5, 2.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 02:02:00.0, 06/08/2016, 02:02:00,2,12.24,25.44,6.71,,5.2, 1.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 02:03:00.0, 06/08/2016, 02:03:00,1.5,12.24,25.43,6.73,,4.8, 1.7
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 02:05:00.0, 06/08/2016, 02:05:00,1,12.24,25.42,6.75,,4.7, 2.6
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 02:07:00.0, 06/08/2016, 02:07:00,0.5,12.24,25.41,6.76,,4.7, 1.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 03:02:00.0, 06/08/2016, 03:02:00,2,12.31,25.52,6.71,,4.7, 0.8
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 03:03:00.0, 06/08/2016, 03:03:00,1.5,12.31,25.52,6.71,,4.4, 0.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 03:05:00.0, 06/08/2016, 03:05:00,1,12.31,25.51,6.72,,4.4, 2.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 03:07:00.0, 06/08/2016, 03:07:00,0.5,12.31,25.53,6.68,,4.5, 1.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 04:02:00.0, 06/08/2016, 04:02:00,2,12.41,25.07,6.91,,4.3, 1.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 04:03:00.0, 06/08/2016, 04:03:00,1.5,12.41,25.08,6.93,,4.3, 1.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 04:05:00.0, 06/08/2016, 04:05:00,1,12.41,25.08,6.99,,4.1, 1.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 04:07:00.0, 06/08/2016, 04:07:00,0.5,12.41,25.07,6.97,,4.2, 1.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 05:02:00.0, 06/08/2016, 05:02:00,2,12.44,25.27,6.79,,4.4, 1.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 05:03:00.0, 06/08/2016, 05:03:00,1.5,12.44,25.27,6.79,,4.5, 1.8
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 05:05:00.0, 06/08/2016, 05:05:00,1,12.44,25.3,6.81,,4.3, 1.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 05:07:00.0, 06/08/2016, 05:07:00,0.5,12.44,25.28,6.8,,4.9, 2.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 06:02:00.0, 06/08/2016, 06:02:00,2,12.46,25.2,6.67,,4.3, 2.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 06:03:00.0, 06/08/2016, 06:03:00,1.5,12.46,25.2,6.68,,4.4, 1.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 06:05:00.0, 06/08/2016, 06:05:00,1,12.46,25.2,6.72,,4.4, 1.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 06:07:00.0, 06/08/2016, 06:07:00,0.5,12.46,25.21,6.72,,4.1, 1.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 07:02:00.0, 06/08/2016, 07:02:00,2,12.43,24.91,6.79,,6, 2.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 07:03:00.0, 06/08/2016, 07:03:00,1.5,12.4,24.89,6.75,,4, 1.7
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 07:05:00.0, 06/08/2016, 07:05:00,1,12.39,24.9,6.74,,3.9, 1.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 07:07:00.0, 06/08/2016, 07:07:00,0.5,12.38,24.9,6.73,,3.9, 1.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 08:02:00.0, 06/08/2016, 08:02:00,2,12.33,25,6.53,,4.3, 1.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 08:03:00.0, 06/08/2016, 08:03:00,1.5,12.33,25,6.54,,4.2, 1.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 08:05:00.0, 06/08/2016, 08:05:00,1,12.33,25,6.55,,4.2, 1.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 08:07:00.0, 06/08/2016, 08:07:00,0.5,12.34,25,6.63,,4.2, 1.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 09:02:00.0, 06/08/2016, 09:02:00,2,12.5,25.4,7.17,,4.5, 2.6
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 09:03:00.0, 06/08/2016, 09:03:00,1.5,12.5,25.41,7.19,,4.8, 2.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 09:05:00.0, 06/08/2016, 09:05:00,1,12.5,25.42,7.2,,4.3, 1.8
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 09:07:00.0, 06/08/2016, 09:07:00,0.5,12.51,25.44,7.23,,4.6, 2.6
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 10:02:00.0, 06/08/2016, 10:02:00,2,12.44,25.37,7.19,,5, 1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 10:03:00.0, 06/08/2016, 10:03:00,1.5,12.45,25.37,7.19,,4.6, 2.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 10:05:00.0, 06/08/2016, 10:05:00,1,12.44,25.36,7.21,,4.4, 1.8
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 10:07:00.0, 06/08/2016, 10:07:00,0.5,12.45,25.37,7.21,,5.2, 1.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 11:02:00.0, 06/08/2016, 11:02:00,2,12.27,25.12,7.3,,9.9, 3.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 11:03:00.0, 06/08/2016, 11:03:00,1.5,12.26,25.1,7.3,,10.1, 2.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 11:05:00.0, 06/08/2016, 11:05:00,1,12.26,25.1,7.3,,10, 2.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 11:07:00.0, 06/08/2016, 11:07:00,0.5,12.26,25.06,7.35,,10.6, 2.7
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 12:02:00.0, 06/08/2016, 12:02:00,2,12.41,25.4,7.41,,6.9, 2.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 12:03:00.0, 06/08/2016, 12:03:00,1.5,12.41,25.41,7.43,,5.8, 2.8
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 12:05:00.0, 06/08/2016, 12:05:00,1,12.4,25.41,7.46,,5.9, 3.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 12:07:00.0, 06/08/2016, 12:07:00,0.5,12.4,25.42,7.45,,6.7, 2.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 13:02:00.0, 06/08/2016, 13:02:00,2,12.4,25.45,7.64,,5.2, 3.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 13:03:00.0, 06/08/2016, 13:03:00,1.5,12.39,25.45,7.61,,5.6, 2.8
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 13:05:00.0, 06/08/2016, 13:05:00,1,12.4,25.44,7.61,,5, 3.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 13:07:00.0, 06/08/2016, 13:07:00,0.5,12.4,25.44,7.64,,5.4, 2.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 14:02:00.0, 06/08/2016, 14:02:00,2,12.28,25.2,7.47,,7.9, 2.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 14:03:00.0, 06/08/2016, 14:03:00,1.5,12.28,25.2,7.49,,7.9, 2.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 14:05:00.0, 06/08/2016, 14:05:00,1,12.28,25.21,7.48,,7.5, 2.6
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 14:07:00.0, 06/08/2016, 14:07:00,0.5,12.28,25.17,7.49,,7.8, 2.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 15:02:00.0, 06/08/2016, 15:02:00,2,12.3,25.22,7.59,,6.3, 1.7
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 15:03:00.0, 06/08/2016, 15:03:00,1.5,12.3,25.21,7.6,,5.9, 2.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 15:05:00.0, 06/08/2016, 15:05:00,1,12.3,25.21,7.62,,6.1, 2.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 15:07:00.0, 06/08/2016, 15:07:00,0.5,12.29,25.17,7.58,,6.1, 2.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 16:02:00.0, 06/08/2016, 16:02:00,2,12.33,25.18,7.7,,5.8, 2.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 16:03:00.0, 06/08/2016, 16:03:00,1.5,12.32,25.17,7.7,,5.5, 2.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 16:05:00.0, 06/08/2016, 16:05:00,1,12.32,25.15,7.68,,5.5, 1.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 16:07:00.0, 06/08/2016, 16:07:00,0.5,12.32,25.11,7.65,,5.4, 1.7
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 17:02:00.0, 06/08/2016, 17:02:00,2,12.34,24.9,7.58,,5.5, 3.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 17:03:00.0, 06/08/2016, 17:03:00,1.5,12.34,24.89,7.58,,5.2, 3.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 17:05:00.0, 06/08/2016, 17:05:00,1,12.34,24.88,7.62,,5.2, 2.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 17:07:00.0, 06/08/2016, 17:07:00,0.5,12.34,24.88,7.64,,5.1, 3.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 18:02:00.0, 06/08/2016, 18:02:00,2,12.35,24.64,7.61,,5.9, 2.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 18:03:00.0, 06/08/2016, 18:03:00,1.5,12.35,24.64,7.62,,6.6, 3.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 18:05:00.0, 06/08/2016, 18:05:00,1,12.35,24.64,7.64,,6.1, 3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 18:07:00.0, 06/08/2016, 18:07:00,0.5,12.35,24.64,7.63,,5.6, 3.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 19:02:00.0, 06/08/2016, 19:02:00,2,12.37,24.51,7.53,,5.9, 2.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 19:03:00.0, 06/08/2016, 19:03:00,1.5,12.38,24.5,7.61,,5.3, 3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 19:05:00.0, 06/08/2016, 19:05:00,1,12.38,24.48,7.64,,5.4, 2.6
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 19:07:00.0, 06/08/2016, 19:07:00,0.5,12.38,24.45,7.64,,5.5, 3.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 20:02:00.0, 06/08/2016, 20:02:00,2,12.45,24.22,7.67,,5.3, 3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 20:03:00.0, 06/08/2016, 20:03:00,1.5,12.44,24.22,7.68,,5.2, 3.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 20:05:00.0, 06/08/2016, 20:05:00,1,12.44,24.24,7.66,,5.5, 3.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 20:07:00.0, 06/08/2016, 20:07:00,0.5,12.45,24.22,7.65,,5.7, 2.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 21:02:00.0, 06/08/2016, 21:02:00,2,12.51,24.28,7.58,,5.4, 3.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 21:03:00.0, 06/08/2016, 21:03:00,1.5,12.52,24.29,7.59,,5.4, 3.6
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 21:05:00.0, 06/08/2016, 21:05:00,1,12.5,24.26,7.61,,5.8, 4.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 21:07:00.0, 06/08/2016, 21:07:00,0.5,12.5,24.27,7.6,,5.4, 4.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 22:02:00.0, 06/08/2016, 22:02:00,2,12.4,24.19,7.4,,5, 3.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 22:03:00.0, 06/08/2016, 22:03:00,1.5,12.39,24.18,7.4,,5.1, 3.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 22:05:00.0, 06/08/2016, 22:05:00,1,12.38,24.17,7.42,,5.9, 2.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 22:07:00.0, 06/08/2016, 22:07:00,0.5,12.38,24.16,7.44,,6.3, 3.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 23:02:00.0, 06/08/2016, 23:02:00,2,12.25,24.01,7.39,,4.8, 2.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 23:03:00.0, 06/08/2016, 23:03:00,1.5,12.24,24.02,7.39,,5.4, 3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 23:05:00.0, 06/08/2016, 23:05:00,1,12.24,24.03,7.4,,5, 3.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-08 23:07:00.0, 06/08/2016, 23:07:00,0.5,12.25,24.01,7.4,,5.1, 2.8
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 00:02:00.0, 06/09/2016, 00:02:00,2,12.24,23.97,7.23,,4.8, 3.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 00:03:00.0, 06/09/2016, 00:03:00,1.5,12.24,23.96,7.31,,5.3, 3.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 00:05:00.0, 06/09/2016, 00:05:00,1,12.25,23.97,7.29,,7.8, 4.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 00:07:00.0, 06/09/2016, 00:07:00,0.5,12.25,23.97,7.29,,5.7, 2.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 01:02:00.0, 06/09/2016, 01:02:00,2,12.27,23.92,7,,4.6, 1.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 01:03:00.0, 06/09/2016, 01:03:00,1.5,12.27,23.9,7.11,,4.5, 2.8
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 01:05:00.0, 06/09/2016, 01:05:00,1,12.27,23.91,7.12,,4.6, 2.7
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 01:07:00.0, 06/09/2016, 01:07:00,0.5,12.27,23.88,7.11,,4.6, 2.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 02:02:00.0, 06/09/2016, 02:02:00,2,12.28,23.79,7.12,,4.9, 3.7
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 02:03:00.0, 06/09/2016, 02:03:00,1.5,12.27,23.79,7.18,,5.5, 3.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 02:05:00.0, 06/09/2016, 02:05:00,1,12.27,23.78,7.17,,5.2, 3.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 02:07:00.0, 06/09/2016, 02:07:00,0.5,12.27,23.76,7.21,,5, 2.6
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 03:02:00.0, 06/09/2016, 03:02:00,2,12.27,23.4,7.02,,4.4, 2.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 03:03:00.0, 06/09/2016, 03:03:00,1.5,12.29,23.41,7.02,,4.7, 2.6
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 03:05:00.0, 06/09/2016, 03:05:00,1,12.29,23.43,7.02,,4.5, 2.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 03:07:00.0, 06/09/2016, 03:07:00,0.5,12.32,23.44,7.02,,4.7, 2.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 04:02:00.0, 06/09/2016, 04:02:00,2,12.5,23.28,6.78,,3.4, 2.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 04:03:00.0, 06/09/2016, 04:03:00,1.5,12.49,23.26,6.79,,5.6, 1.8
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 04:05:00.0, 06/09/2016, 04:05:00,1,12.5,23.24,6.83,,4.1, 1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 04:07:00.0, 06/09/2016, 04:07:00,0.5,12.51,23.23,6.93,,3.6, 2.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 05:02:00.0, 06/09/2016, 05:02:00,2,12.51,23.05,7.03,,4, 1.8
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 05:03:00.0, 06/09/2016, 05:03:00,1.5,12.51,23.08,6.99,,4, 3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 05:05:00.0, 06/09/2016, 05:05:00,1,12.5,23.02,7.04,,4, 2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 05:07:00.0, 06/09/2016, 05:07:00,0.5,12.5,22.97,7.07,,4.1, 2.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 06:02:00.0, 06/09/2016, 06:02:00,2,12.49,22.95,7.03,,4.6, 1.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 06:03:00.0, 06/09/2016, 06:03:00,1.5,12.49,22.99,7.09,,5.2, 1.6
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 06:05:00.0, 06/09/2016, 06:05:00,1,12.48,23,7.08,,4.2, 2.6
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 06:07:00.0, 06/09/2016, 06:07:00,0.5,12.49,22.98,7.1,,4.5, 3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 07:02:00.0, 06/09/2016, 07:02:00,2,12.49,22.89,7.05,,4.2, 2.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 07:03:00.0, 06/09/2016, 07:03:00,1.5,12.49,22.91,7.07,,4, 2.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 07:05:00.0, 06/09/2016, 07:05:00,1,12.49,22.89,7.07,,3.9, 1.7
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 07:07:00.0, 06/09/2016, 07:07:00,0.5,12.49,22.89,7.09,,3.9, 1.8
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 08:02:00.0, 06/09/2016, 08:02:00,2,12.5,22.95,7.12,,4.2, 2.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 08:03:00.0, 06/09/2016, 08:03:00,1.5,12.5,22.94,7.12,,4.1, 2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 08:05:00.0, 06/09/2016, 08:05:00,1,12.5,23,7.17,,4.8, 3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 08:07:00.0, 06/09/2016, 08:07:00,0.5,12.5,23.01,7.18,,4.1, 1.7
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 09:02:00.0, 06/09/2016, 09:02:00,2,12.49,23.03,7.02,,4, 2.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 09:03:00.0, 06/09/2016, 09:03:00,1.5,12.48,23.03,7.04,,3.6, 1.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 09:05:00.0, 06/09/2016, 09:05:00,1,12.47,23.03,7.04,,3.6, 1.8
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 09:07:00.0, 06/09/2016, 09:07:00,0.5,12.47,23.03,7.06,,3.7, 2.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 10:02:00.0, 06/09/2016, 10:02:00,2,12.53,23.34,7.46,,3.6, 2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 10:03:00.0, 06/09/2016, 10:03:00,1.5,12.53,23.37,7.46,,3.9, 2.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 10:05:00.0, 06/09/2016, 10:05:00,1,12.53,23.37,7.47,,3.8, 1.6
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 10:07:00.0, 06/09/2016, 10:07:00,0.5,12.53,23.38,7.48,,3.9, 2.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 11:02:00.0, 06/09/2016, 11:02:00,2,12.52,23.6,7.57,,4.1, 3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 11:03:00.0, 06/09/2016, 11:03:00,1.5,12.52,23.6,7.58,,4.1, 3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 11:05:00.0, 06/09/2016, 11:05:00,1,12.52,23.6,7.58,,4, 2.6
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 11:07:00.0, 06/09/2016, 11:07:00,0.5,12.51,23.6,7.59,,4.6, 2.7
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 12:02:00.0, 06/09/2016, 12:02:00,2,12.41,23.69,7.69,,3.9, 2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 12:03:00.0, 06/09/2016, 12:03:00,1.5,12.38,23.68,7.69,,4.3, 2.7
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 12:05:00.0, 06/09/2016, 12:05:00,1,12.38,23.69,7.71,,4.5, 2.7
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 12:07:00.0, 06/09/2016, 12:07:00,0.5,12.37,23.7,7.69,,4.2, 2.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 13:02:00.0, 06/09/2016, 13:02:00,2,12.33,23.79,7.89,,4.4, 1.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 13:03:00.0, 06/09/2016, 13:03:00,1.5,12.31,23.81,7.9,,3.8, 2.6
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 13:05:00.0, 06/09/2016, 13:05:00,1,12.29,23.85,7.93,,4.4, 1.8
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 13:07:00.0, 06/09/2016, 13:07:00,0.5,12.29,23.85,7.94,,4.4, 2.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 14:02:00.0, 06/09/2016, 14:02:00,2,12.31,23.97,8.05,,3.9, 3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 14:03:00.0, 06/09/2016, 14:03:00,1.5,12.3,24.02,8.06,,4.4, 2.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 14:05:00.0, 06/09/2016, 14:05:00,1,12.31,24.07,8.07,,4, 2.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 14:07:00.0, 06/09/2016, 14:07:00,0.5,12.3,24.07,8.09,,4.3, 2.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 15:02:00.0, 06/09/2016, 15:02:00,2,12.31,24.15,8.1,,5.1, 2.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 15:03:00.0, 06/09/2016, 15:03:00,1.5,12.31,24.15,8.13,,4.7, 2.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 15:05:00.0, 06/09/2016, 15:05:00,1,12.32,24.17,8.14,,5, 3.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 15:07:00.0, 06/09/2016, 15:07:00,0.5,12.32,24.17,8.16,,3.5, 2.8
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 16:02:00.0, 06/09/2016, 16:02:00,2,12.44,24.25,8.38,,3.5, 1.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 16:03:00.0, 06/09/2016, 16:03:00,1.5,12.43,24.24,8.38,,3.5, 3.6
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 16:05:00.0, 06/09/2016, 16:05:00,1,12.44,24.24,8.39,,3.8, 2.7
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 16:07:00.0, 06/09/2016, 16:07:00,0.5,12.43,24.23,8.42,,3.5, 4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 17:02:00.0, 06/09/2016, 17:02:00,2,12.43,24.2,8.26,,3.5, 2.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 17:03:00.0, 06/09/2016, 17:03:00,1.5,12.43,24.21,8.3,,3.7, 3.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 17:05:00.0, 06/09/2016, 17:05:00,1,12.44,24.21,8.3,,3.5, 2.8
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 17:07:00.0, 06/09/2016, 17:07:00,0.5,12.44,24.2,8.3,,3.5, 2.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 18:02:00.0, 06/09/2016, 18:02:00,2,12.4,23.69,8.53,,3.7, 2.7
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 18:03:00.0, 06/09/2016, 18:03:00,1.5,12.41,23.69,8.53,,3.8, 4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 18:05:00.0, 06/09/2016, 18:05:00,1,12.41,23.71,8.52,,3.4, 3.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 18:07:00.0, 06/09/2016, 18:07:00,0.5,12.42,23.72,8.55,,3.9, 2.6
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 19:02:00.0, 06/09/2016, 19:02:00,2,12.52,23.95,8.2,,3.8, 3.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 19:03:00.0, 06/09/2016, 19:03:00,1.5,12.52,23.97,8.22,,3.4, 4.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-09 19:05:00.0, 06/09/2016, 19:05:00,1,12.53,23.97,8.23,,4, 3
